filename,transcript,stt_confidence
HOUSE_IL14_UNDERWOOD_WE_ORGANIZED,"In 2018, the organized and we rose up to try to do for us for our future now that we're here. We're making the change, we so long deserved because there's nothing more inspiring than a community coming into its power. And there's still so much to do for the health and safety of our families and loved ones during these challenging and uncertain time our community. And why we always drink up, Lauren Underwood's, and I approve this.",0.9650920629501343
HOUSE_IL14_UNDERWOOD_WE_ORGANIZED_60,"In 2018, the organized and we rose up to chart a new course for our future. More inspiring than a community coming into, its power is still so much to do for the health and safety of our families and our loved ones during a certain time. If Dez was what we were looking for. We wouldn't have come this far in the first place. Thank you so much. Let's fight for values. Why we always drink? Underwood, and I approved.",0.9492722153663635
HOUSE_IL17_BUSTOS_RUNNING_FROM_HER_RECORD,"I'm sure he Bustos and I approve this message. Esther, joy, King is running away from her record, Washington, insiders shifter in from Chicago just to run for Congress. But being lied about running three different companies, they were found to be non-existent and King work for governor Rauner but inflated her title and was ultimately fired. Boney fired fraud. Esther Joy Kings, not one of us and not for us.",0.9621177911758423
HOUSE_IL17_CLF_CONNECTIONS_POWER_MONEY,"Connections, power and money. Is what matters does Cheri? Bustos for connections? Got a ring with a medic in the sheen, thousands and contributions from the same guys, implicated in a bribery scheme for 200 million dollar, fine. Bustos, sold out and got connections, power, and money for Sherry is about her. Not us Congressional leadership fund is responsible for the content of this advertising.",0.9489396810531616
HOUSE_IL17_HOUSEMAJPAC_WINDY_CITY,"Look who blew in from The Windy City Esther. Joy King, the hand-picked candidate of Washington, insiders just moved here from Chicago, the same insiders who want to cut, Medicare and king would take Healthcare protections away from millions in Illinois. Shutting the law that prevents insurance companies. From denying coverage to people with pre-existing conditions, Esther. Joy King, trying to send her back to Chicago House. Majority Pac is responsible for the content of this at",0.926513671875
HOUSE_IL17_KING_HEALTHCARE,"Pretend they built America with Healthcare takeovers, high taxes, and Bloated government Built America Esther. Joy King. We Built America through Innovation Pathways to work, hustle hard and drive with honest Healthcare prices and by keeping Washington in check, we Built America with a burst of freedom and its Howell build America. Esther joy King and I approve this message.",0.9448091983795166
HOUSE_IL17_KING&NRCC_STRUGGLING,Bustos is Cheri Bustos working for because it's not us this message.,0.8897738456726074
HOUSE_IN02_WALORSKI_GETS_RESULTS,"She's an independent leader who gets results, saving thousands of local businesses and jobs during the pandemic. Working to increase access to childcare and always fighting for our veterans. I truly can't think Jackie walorski enough. Jackie walorski, this message.",0.9818009734153748
HOUSE_IN02_WALORSKI_LUXURY,Message. Nancy Pelosi. Definitely.,0.848829448223114
HOUSE_IN03_COLDIRON_GREW_UP_IN_THE_COUNTY,Agoura High School science. Des AAA Healthcare protections from people with pre-existing conditions of Obamacare health care.,0.9095672369003296
HOUSE_IN05_CFGACTION_THINK_AGAIN,"I think Christina Hale is on your side chest again. Hail took thousands in campaign, cash from Nancy Pelosi's political machine. He'll stand with Pelosi and the inside or supporting a giveaway program. Handing out billions of tax dollars to help big companies. Make more profits overseas sending your texts to country's Communist China. Special interests. Not your interest. Clipper Cove action is responsible for the content of this advertising.",0.9211419224739075
HOUSE_IN05_CLF_SPECIAL_INTERESTS,"Christina Hale, will she stand with us or special interests has bankrolled by DC. Insiders take to support a giveaway program. We don't need Christina, Hale, Congressional leadership fund is responsible for the content of this advertising.",0.9144630432128906
HOUSE_IN05_DCCC_SECRETS,"How many Secrets is Victoria spartz keeping first sports failed to disclose that a bill? She wrote could benefit her wealthy family, a build-it remove protections on a man like a property. Developer has refused to tell us where she got the million-dollar. She loaned her campaign, raising serious. Why would you trust her in Washington? D.c. Cc is responsible for the content that does advertising.",0.949749231338501
HOUSE_IN05_HALE_BIPARTISAN_BILLS,"And the legislature I couldn't have gotten one bill passed. If I didn't work with Republicans together. We pass more than 60 bipartisan bills. I'll never stop working across the aisle to protect your coverage for pre-existing conditions to help make your healthcare plan, more affordable and to lower the cost of prescription drugs and Christina. He'll approve this message and I respectfully ask for your vote by November 3rd.",0.9517539739608765
HOUSE_IN05_HALE_THOUSANDS_OF_PEOPLE,"There are hundreds of thousands of people in our families in our neighborhoods, existing conditions insurance. So you can go to the doctor when you're sick and afford your medicine. I'm running for congress. So that health insurance companies, ever deny you coverage because of a pre-existing condition. I'm Christina Hale. And I approve this message because there's nothing more important than your house.",0.9445074796676636
HOUSE_IN05_HOUSEMAJPAC_HOOSIER_FAMILIES,"Victoria spartz isn't bad for all Hoosier families. Just look at what happened with her family. They lost out later to cut over side of that. Same type of wetlands. Now, Sparks won't answer questions about how she got a million dollars for her campaign. She can't hide the truth. Victoria spartz is bad for every who's your family, but hers House Majority. Pac is responsible for the content.",0.9394011497497559
HOUSE_IN05_HOUSEMAJPAC_VICTORIA_VS_HEALTHCARE,"Victoria spartz versus our Healthcare Sparks Sparks, even voted to let insurance companies deny coverage to children with certain for the existing conditions twice, its are helped. Don't let Victoria spartz when is responsible for the content of this advertising.",0.889114499092102
HOUSE_IN05_NRCC_BEEN_BOUGHT,"Tailspin by special interests and Washington. Insiders. He's paid hail and got her both to help them raise our rates. Now, Nancy Pelosi trying to buy, Christina have a seat in Congress and return Hales backing. Pelosi's Health Care scheme that could raise our taxes. Hale singing, Pelosi's Praises. Christina, Hale sold us out. The nrcc is responsible for the content.",0.8784628510475159
HOUSE_IN05_SPARTZ_CHARLES,"Christina, Hale is dragging Victorious. Parts on my family through the mud. I served in the military, inform the whole life. Now. I'm fighting stage 4, cancer. I need to set the record straight while I can just like she's protected healthcare for, people like me to get elected. She should be ashamed.",0.9443163871765137
HOUSE_IN05_SPARTZ_OUR_MOM,"Victoria spartz be a businesswoman in state senator, and she's a role model and she loves our country has sparked and I approve this message because it's the best endorsement.",0.9091098308563232
HOUSE_IN05_SPARTZ_STATE_SENATORS_60,"Listen to what Indiana State, what I think of Victoria as far as I think of a woman. The first knows what time it is in. Socialism is the woman that in my opinion, exemplifies what it is to live the American dream in government and that is Victorious parts. We want her to help people of Indiana for the entire country and story and it'll go into Congress and she can kick some ass up there, not looking forward to it. Victoria's bar.",0.9594778418540955
HOUSE_IN05_WOMENVOTE_HIDE_AND_SEEK,"Victorious, far lands hiding anywhere. Her million-dollar account to be sound games for who's your family?",0.8058052659034729
HOUSE_IN06_PENCE_UNCERTAIN_TIMES,"In these uncertain times pushers need leaders. They can count on the conservative. We can trust Social Security and small businesses. Critical loans. Helping Hoosiers is why I serve our country. It's nice to know we have a marine. I'm due to Greg Pence a conservative, we can trust, I'm Greg pants.",0.9021812677383423
HOUSE_KS02_DELAISLA_FALSE,"Seen Jake laturner Zev attacking, Michelle De La Isla selective editing. There's been zero talk about defending the police department, Kansas family better.",0.8784261345863342
HOUSE_KS02_DELAISLA_SINGLE_MOM,"When you're a single mom every day, but Sam Brownback because I'll always put your family first.",0.8946131467819214
HOUSE_KS02_LATURNER_SOCIALIST_BACKED_RADICAL,And I approve this message is for you defending the book dangerous.,0.8931567668914795
HOUSE_KS03_DAVIDS_WE_ALREADY_KNOW,Corporate tax cuts underfunded schools. Thousands without Healthcare. It's brown back part 2. Amanda Adkins goes to Congress. A top adviser to Brownback Adkins helped a huge corporate tax cuts leaving kansans without Healthcare when they need clothes. So Adkins in Congress. We already know how this one is.,0.9360183477401733
HOUSE_KS03_DAVIDS&DCCC_FAILED_EXPERIMENT,Call the Kansas experiment. It has devastating results for Washington and Topeka at the expense of teachers. Brownback Atkins experiment.,0.880275547504425
HOUSE_KS03_HEARTLAND_BUSINESSWOMAN_LEADER,"Amanda Adkins is a businesswoman. She's a leader, and a mother, to her whole life. Amanda has stood up for Kansas, especially for our kids. And she did it standing on her own, two feet. People always try to tear successful women down or Worse. Define Us by the men we've worked with in Congress.",0.9516428112983704
HOUSE_KS03_HOUSEMAJPAC_BURIED,Cheap shed a tear when she calls him an incredible.,0.8719046711921692
HOUSE_KS04_ESTES_MADE_IN_AMERICA,"Estes and I approve this message. Pretty cool medicines and protective equipment made in China. I also helped deliver the usmca to jump. Start manufacturing and egg production. Deliver relief for small businesses, and the middle class, bringing people together, to defeat the virus, protect the vulnerable and rebuild our economy in Kansas bike engines.",0.939423143863678
HOUSE_KY06_BARR_BANKROLLING,"Why are Nancy Pelosi's allies bankrolling? Josh Hicks, his campaign kicks even support a socialist takeover of Health Care. Ford Nancy Pelosi abortion position.",0.9287609457969666
