cmag_vidfile,google_asr_text,ISSUE10,ISSUE11,ISSUE12,ISSUE13,ISSUE14,ISSUE15,ISSUE16,ISSUE17,ISSUE18,ISSUE19,ISSUE20,ISSUE21,ISSUE22,ISSUE23,ISSUE24,ISSUE30,ISSUE31,ISSUE32,ISSUE37,ISSUE39,ISSUE40,ISSUE41,ISSUE43,ISSUE45,ISSUE50,ISSUE52,ISSUE53,ISSUE54,ISSUE55,ISSUE56,ISSUE57,ISSUE58,ISSUE59,ISSUE60,ISSUE61,ISSUE62,ISSUE65,ISSUE67,ISSUE68,ISSUE69,ISSUE70,ISSUE80,ISSUE82,ISSUE83,ISSUE90,ISSUE91,ISSUE92,ISSUE93,ISSUE95,ISSUE96,ISSUE98,ISSUE101,ISSUE102,ISSUE103,ISSUE104,ISSUE105,ISSUE106,ISSUE111,ISSUE118,ISSUE200,ISSUE208,ISSUE210,ISSUE212,ISSUE218,ISSUE221
GOV_AR_SANDERS_KEEP_SCHOOLS_OPEN,"We will keep schools open, not closed for the workforce. Government dependency. I believe, every kid growing up in this day should have access to a quality education, a good job and a better life right here in Arkansas.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AR_SANDERS_PAY_RAISE,"We did it. We did it show. You sure did. Inflation is a pay cut for every Arkansas and Biden's policies are only making it worse. As Governor. I'll begin phasing out, the state income tax to give you a pay raise and only Boulder form to make Arkansas. One of the best places to start and grow a business, creating thousands of new high-paying job. Sarah, Huckabee Sanders for governor.",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AR_SANDERS_PINE_BLUFF,"Arkansas is home. I grew up in Pine Bluff and Texarkana. I'm a proud graduate of Little Rock Central High. In Ouachita Baptist University husband in. This is where we chose to raise our family. I love and care about our people. As Governor. I will defend our freedom and Champion. Good school, higher-paying jobs, better life for all.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AR_SANDERS_SAY_NO,"Is White House, Press Secretary. I had to say no was the perfect training. As Governor, I will say no to buy agenda. But yes, good schools for taxes. Higher-paying jobs. This is about our freedom and their Absolutely, not Sarah Huckabee Sanders for governor.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AR_SANDERS_WHO_WE_ARE_60,"I'll never forget being a student at Little Rock Central High, and watching my dad, a republican, governor and Bill. Clinton a Democrat president, open the doors for the Little Rock Nine doors. That 40 years earlier had been closed to them because they're black. Good triumphs over evil. That is who we are. The radical left wants to teach our kids. American Eagle Country. That Arkansas are generous hard-working people. I was born and raised here. This is where we chose to raise our family, and I want the same for my three kids, as yours, a better life here in Arkansas, cancel culture and big government taking away. Our freedom as Governor, I will defend our freedom and Champion. Good Schools, higher-paying jobs in a better life for all. Sarah, Huckabee Sanders for governor.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_FFF_FLOODING_OUR_COMMUNITIES,"Communities kasim, Kari Lake need to secure Arizona's border. Now Freedom Future Funk.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_FFF_RADICAL_LIBERALS,"Arizona, open borders, defunding the police taking away, our Second Amendment rights every issue. Call for gun control and protect our constitution.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GOV_AZ_LAKE_FAKE_NEWS_PROGRAM_60,"Arizona on cherry lake. Did Trump endorse candidates for Governor sad? Right now, it means you're in the middle of watching a fake news program. You know how to know it's fake, because they won't even cover. The biggest story out there. The rigged election of 2020 and rigged elections have consequences were all feeling. It soaring prices a spike in homelessness and an invasion on a border. I'm the only candidate with a plan to tackle all of those issues and more and criminals who cross, our border will be sent back to get the homeless out of our parks, in off our streets and no more mass swabs or shots to go to work or go to school, our kids will get a real education, not a brainwashing to see cam, now, listen to corrupt and turn them off. Cherrylake for governor.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_LAKE_GREAT_FIGHTER,"I just wanted to tell you that you have a great great fighter running for governor of Arizona and name is Terry Lake, but she is outstanding, she's a very conservative person to believe that she's going to do for the Border or election Integrity. She will be somebody that you'll be very proud of and she has my complete and total in Georgetown by President Trump carry lakebrook governor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_LAKE_THE_MEDIA,"The media isn't just corrupt. They are anti-American. I noticed that you would not say the Pledge of Allegiance. The media is full of it. The media has disappointed Arizona's and they disappointed. This country Americans are ditching and I will continue to call them out. Turn them off. Gary, lakebrook governor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_LIEBERMAN_DUMPSTER_FIRE,"Right now, Arizona's politics are a dumpster fire. Kari Lake has been appearing at rallies with neo-nazis, and she's beating Katie hob. Who to Federal jury is to found guilty of racial discrimination in schools to strengthen and jobs to create. That's what I do best. I've got a plan to fix our schools and create thousands of good jobs and Governor. All be focused on solving problems, not making them worse.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_OPPORTUNITYAZ_EARLY_VOTING,"We have a long tradition of holding early more than 80% of Arizona cast for last year, we know early voting works and our leaders have a light on it. To matter who wins, who do Arizona politician, don't mess with our voting laws opportunity. Arizona paid for in a box with the antennas advertised",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_OPPORTUNITYAZ_WAKE_UP_CALL,Wake up call. Claimed. Going to the demands of conspiracy theorist so they can wake up. Tell Congress to pass the for the people act.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_PUTAZFIRST_OVERRUN,"Arizona's border is being overrun. Drugs, gangs Arizona, attorney general calls it, a little Insider, like Karen Taylor, robes vote to fund illegal immigration.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_PUTAZFIRST_OVERRUN_FEMALE_NARRATOR,"Arizona border is being overrun drugs, gags human trafficking in worth by granny to the political Insider like Karen Taylor. Robertson votes to fund the illegal immigration.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_BORDER_INVASION,"A border Invasion. The Biden Harris Administration is failing, Arizona. Read portions as a single mom. Pro-life pro-gun a true Trump supporter. Our elections will be the conservative, fighter, that Arizona need.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_DONT_LISTEN,"They don't listen, about the invasion is our border for decades. Washington did nothing drugs crime and trafficking continue to flood into our neighborhoods and I'm Karen Taylor Robson. I've a tough six-point plan to finally secure our border as Governor, I'll search National Guard troops to the Border. Equip the Border strike force with the latest technology and finish the wall. Read my detailed plan. I'm Karen Taylor Robson.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_FAILED_ARIZONA,"Biden Harris and the radical left have failed. Arizona National Guard troops to the border and finish the wall border. Karen, Taylor Wilson is the conservative leader that Arizona needs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_GONE_NUTS,"Biden Harris and the radical left have gone nuts. They've left their border wide open and made everything from gas groceries. Way, more expensive. Not on my watch, the conservative outside. I have a top-six and finish the wall and having run successful small businesses. I know what it takes to increase. Good paying jobs and balanced budgets for governor.",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_JAN_BREWER,"As Arizona's Governor, I fought to secure our border and took on Barack Obama, Kari Lake. She donated to a bomber and publish their radical plan, but even the liberal Arizona Republic called Mass amnesty, that's why I'm supporting Karen Taylor Robson. She's a small business woman and a fighter like me. He has a tough six-point plan to secure the border to get the job done. Join me in voting, Karen Taylor Wilson for governor.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_LAW_SCHOOL,"Karen Taylor Robson served in the Reagan. White House. Worked her way through law school raised for Kids 4 years. And served as honorary, commander of Luke Air, Force Base, Karen, Taylor Robson, secure the border and finish the wall, Karen Taylor, rhobh, Sutton for governor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_RECORD_OF_AMNESTY,"Is lying about Karen Taylor ropes and guide her. And Chris is Donald Trump's immigration policies on the Wonderlic, gave money to the Rock Obama, Karen Taylor, robes and to secure the border and finish the wall, Sharon Taylor of sin for governor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_THE_ARIZONA_BORDER,"Here we are in the Yuma sector of the Arizona border with Mexico. It is evidence of a failed border policy. It is evidence that the Biden and Harris Administration are failing us as American. And Arizona is on the front line of this sort of Crisis, behind me or illegal immigrants that were just dropped off on the Mexico side of the border and here they are Crossing into America. The Invasion is well underway. I will surge National Guard troops to the border and we will finish the wall.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_TIME_TO_GET_REAL,"Time to get real about fake, Terry Lake-Link Lake even gave money to Barack Obama. Is a lifelong proven conservative on Taylor? Rose in for governor?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_AZ_ROBSON_TITLE_42,"After creating Chaos on the border by K Hobbs isn't working. On Karen Taylor Robson. I have a tough six-point plan to finally secure our border. As Governor, I'll finish the wall and equip the Border strike force with the latest technology. Read my six-point plan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_AFSCME_REPLACEMENT_15,"A recall election is actually replacement election. If we recall Gavin. Newsom, he'll be replaced by a republican. Governor who doesn't support all of Gavin's work.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_CFG_HYPOCRITES_60,"Across the country schools in California. Babysitter fact, the governor was criticized for sending his kids. Back to school, as millions of other students, continue to distance, learn from home, showing the union president taking his child Calling reopening. Stealing our kids are falling behind charge.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_COX_BEAUTY_OR_A_BEAST,"California's Choice, Beauty, affordable cars, even Elon Musk. Gavin's, mismanagement of California is inexcusable, we need big beastly changes in Sacramento, I'll make them recall, the beauty me, the nicest smartest.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_COX_BEAUTY_OR_A_BEAST_15,"Beach Beauty. Beauty, open school, get our economy, Rory, learn about. California is nice to smartest be rich on cox.com.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_COX_BEAUTY_OR_A_BEAST_15_2,It's Beauty. The beauty modest Beach at John cox.com.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_COX_FAILED,"Texas water, electricity cry, wildfires taxes, 25%, fixed housing, and homelessness, make life in California affordable. Again, I'm a businessman. The only CPA running shouldn't we choose ability this time. We must have a competent government with management and outside of Integrity that describes only John Cox",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_COX_FAILED_BEAR,"Texas water electricity cry, wildfires immediately cut taxes to fix housing and homelessness and make life in California affordable. Again, I'm a businessman. The only CPA running shouldn't we choose ability this time. You think John Cox will be a better. Governor. Gavin Newsom. Bear in the woods.",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_COX_MISMANAGED,"I'm not a cable TV personality or an Entertainer Like Larry, I'm a businessman, the only CPA running for governor. California is a mismanaged taxes Cost of Living Water, wildfires homelessness, these aren't readily fixable management issues celebrities. I've solved problems on my life, let's fix this. Great steak.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GOV_CA_CTA_PRIORITY_SP,"Coronavirus. Jonas, para. La Salud.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GOV_CA_ELDER_BETTY_CHU,"I am very true. The first chinese-american, female attorney serving governments in California and a member of the Constitutional revision commission is to remove an incompetent and corrupt. Governor this is about Gavin Newsom, Larry Elder for governor recall, Newsom electric Elder,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_BIG_CHANGES,"What happened to do some, if we called the Middle Charter School, Victory school choice amerio, recall. Newsom elected Elder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_BILLIONS_15,"Newsom, shut tye's door switch system elect a leader.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_BUMBLING_15,Newsome's bum. Let Elder.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_DAMAGE_CONTROL,"The recall of Gavin Newsom is damage control under his watch, 11 billion intended for the unemployed. When the products give policies cause high crime or Parvati bad schools. While opposing school choice, the poor get government Aid, the rich don't need it. And the middle class is leaving I favor school choice, punishing criminals, and promoting economic growth and jobs in. This is a fight for the solar California. Recall, Newsom electric Elder,",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_DICTATOR,"There's a recall Gavin. Newsom matter. Absolutely. He abused power just a grand just for why he forced mom and pop stores in the bankruptcy cost of corruption, 11 billion dollars. While Waging War on the middle class, this is a fight for the soul of California. Recall. Newsom elect a leader.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_GLORIA_ROMERO,"Our public school. I was the majority leader of Democrats in the state senate. I believe you said he shot our Public Schools while he sent his kids to private school. Yes, I'm a Democrat. But the recall recall Newsom elected Elder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_GLORIA_ROMERO_SP,Aramis Coronavirus.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GOV_CA_ELDER_HIGHEST_15,Newsome has made California first-in-the-nation Houston elect Elder.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_INCOMPETENCE,"You know what other commercial the candidate walks around with a voice tells you how great he or she is. Well, I can talk the reason to recall Newsom is more than his gas tax hike. If his incompetence cost in the state, tens of billions including fraud and Corruption his policies, enable bad school. So I climbed more poverty is leaving. This is a fight for the soul of California. Recall, Newsom, electric Elder.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_INCOMPETENCE_2,"Governor Newsom win against science, he shut down California. Other states is Rich cronies. Richard and while the poor waited for unemployment, checks 11 billion, then for them to Crooks, Newsome is an arrogant and elitist, but let's be calling for his incompetence. I'm Larry Elder, and this is a fight for the soul of California. Recall. Newsom, electric Elder.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_INCOMPETENCE_SP,Larry Elder.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_MOM_AND_POP_STORES_15,"Newsom close. Mom-and-pop, stores elect Elder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_OVERWHELMING_15,"Newsom, supported Elder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_PERSONAL,Recalling. Gavin Newsom is personal to me. I benefited from school with the quality of which allowed me to go from South Central to the ivy league. That route is now for close because the quality of the schools has declined. I favor school choice. He doesn't. I favor giving parents and option out. He doesn't. I'm Larry Elder in. This is a fight for the soul of California. Recall. Newsom elected Elder.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_RECALL_NEWSOM_10,"Recall. Newsom, electric Elder. Recall. Newsom, electric Elder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_REPORT_CARD,"Gavin newsom's report child education 41st in the nation gasoline, highest in the nation sales, tax highest in the nation income tax, highest in the nation, homeless highest in the nation. It's time for a change because we turning Gavin Newsom to office. Again, and again, and expecting different results, is the definition of insect at paper belt for 2021.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_SCHOOL_CHOICE_15,"Newsom, opposed to charter schools and school choice. Which worst what is Isom elect Elder?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_CA_ELDER_THE_CALIFORNIA_DREAM,"This election is about restoring the California Dream and that means bring us together as one people. The first step is a government that has the opportunity to reach for the future. Your vote, Larry Elder call Newsome elect Elder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
